brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,brake_disc_diameter,brake_disc_thickness,beyond_ev_disc,beyond_ev_pad
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Xtra,P 85 137X,,17mm,62mm,146mm,,,,,,,Teves,Electric,"22035, 22036, 22037",D1968 9193,With accessoriesWith anti-squeal shimWith piston clip,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime,P 85 126,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime Ceramic,P85126N,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Xtra,P 85 126X,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime,P 85 020,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime Ceramic,P85020N,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Xtra,P 85 020X,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime,P 85 135,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime Ceramic,P85135N,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Xtra,P 85 135X,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime,P 85 140,,18mm,52mm,104mm,,,,,,,TRW,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,11/12,02/17,103,140,Brake pads,Prime Ceramic,P85140N,,18mm,52mm,104mm,,,,,,,TRW,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,Wear indicator,11/12,02/17,103,140,Brake pad accessories,Prime,A 00 492,,,,,,,,,,,,,,,,,,170mm
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,09.C547.11,276mm,24mm,49mm,,5,Ventilated,65mm,21mm,,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Max,09.C547.75,276mm,24mm,49mm,,5,Ventilated,65mm,21mm,,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,09.C547.1X,276mm,24mm,49mm,,5,Ventilated,65mm,21mm,,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,09.9145.11,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Max,09.9145.75,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,09.9145.1X,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,09.C306.11,340mm,30mm,50mm,,5,Ventilated,65mm,27mm,,1,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,09.C306.1X,340mm,30mm,50mm,,5,Ventilated,65mm,27mm,,1,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,08.9502.11,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Max,08.9502.75,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,08.9502.1X,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,08.D616.11,253mm,10mm,61mm,,9,Solid,65mm,8mm,,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,08.D616.1X,253mm,10mm,61mm,,9,Solid,65mm,8mm,,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime,P 85 137,,17mm,62mm,146mm,,,,,,,Teves,Electric,"22035, 22036, 22037",D1968 9193,With accessoriesWith anti-squeal shimWith piston clip,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime Ceramic,P85137N,,17mm,62mm,146mm,,,,,,,Teves,Electric,"22035, 22036, 22037",D1968 9193,With accessoriesWith anti-squeal shimWith piston clip,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Xtra,P 85 137X,,17mm,62mm,146mm,,,,,,,Teves,Electric,"22035, 22036, 22037",D1968 9193,With accessoriesWith anti-squeal shimWith piston clip,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime,P 85 126,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime Ceramic,P85126N,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Xtra,P 85 126X,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime,P 85 020,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime Ceramic,P85020N,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Xtra,P 85 020X,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime,P 85 135,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime Ceramic,P85135N,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Xtra,P 85 135X,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime,P 85 140,,18mm,52mm,104mm,,,,,,,TRW,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.4 TSI,08/14,10/20,110,150,Brake pads,Prime Ceramic,P85140N,,18mm,52mm,104mm,,,,,,,TRW,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,Wear indicator,08/14,10/20,110,150,Brake pad accessories,Prime,A 00 492,,,,,,,,,,,,,,,,,,170mm
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Prime,09.9145.11,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Max,09.9145.75,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Xtra,09.9145.1X,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Prime,09.C306.11,340mm,30mm,50mm,,5,Ventilated,65mm,27mm,,1,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Xtra,09.C306.1X,340mm,30mm,50mm,,5,Ventilated,65mm,27mm,,1,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Prime,08.9502.11,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Max,08.9502.75,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Xtra,08.9502.1X,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime,P 85 126,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime Ceramic,P85126N,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Xtra,P 85 126X,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime,P 85 144,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime Ceramic,P85144N,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Xtra,P 85 144X,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime,P 85 020,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime Ceramic,P85020N,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Xtra,P 85 020X,,17mm,53mm,87mm,,,,,,,Lucas,Without,"20961, 23554","D1017 7920, D1023 7773, D1112 7773, D340 7335, D894 7773",With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime,P 85 135,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime Ceramic,P85135N,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Xtra,P 85 135X,,18mm,52mm,104mm,,,,,,,Lucas,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime,P 85 140,,18mm,52mm,104mm,,,,,,,TRW,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime Ceramic,P85140N,,18mm,52mm,104mm,,,,,,,TRW,Without,25110,D1779 9008,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime,P 85 095,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Prime Ceramic,P85095N,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI,11/12,10/20,132,180,Brake pads,Xtra,P 85 095X,,17mm,57mm,106mm,,,,,,,Lucas,Prepared for wear indicator,23914,D1108 8213,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,Wear indicator,11/12,10/20,132,180,Brake pad accessories,Prime,A 00 492,,,,,,,,,,,,,,,,,,170mm
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Prime,09.9145.11,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Max,09.9145.75,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Xtra,09.9145.1X,288mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Prime,09.9772.11,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Max,09.9772.75,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Xtra,09.9772.1X,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Sport,09.9772.1S,312mm,25mm,50mm,,5,Ventilated,65mm,22mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Prime,09.C306.11,340mm,30mm,50mm,,5,Ventilated,65mm,27mm,,1,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Xtra,09.C306.1X,340mm,30mm,50mm,,5,Ventilated,65mm,27mm,,1,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Prime,08.9502.11,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Max,08.9502.75,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Xtra,08.9502.1X,253mm,10mm,51mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Prime,08.B413.11,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Max,08.B413.75,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake discs,Xtra,08.B413.1X,272mm,10mm,48mm,,5,Solid,65mm,8mm,120Nm,2,,,,,,,,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Prime,P 85 126,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Prime Ceramic,P85126N,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Xtra,P 85 126X,,20mm,65mm,160mm,,,,,,,TRW,Electric,"25683, 25684",D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Prime,P 85 147,,20mm,65mm,160mm,,,,,,,TRW,Prepared for wear indicator,25683,D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Prime Ceramic,P85147N,,20mm,65mm,160mm,,,,,,,TRW,Prepared for wear indicator,25683,D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Xtra,P 85 147X,,20mm,65mm,160mm,,,,,,,TRW,Prepared for wear indicator,25683,D1760 8989,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
SKODA,"OCTAVIA III Combi (5E5, 5E6)",11/12,10/20,1.8 TSI 4x4,11/12,02/17,132,180,Brake pads,Prime,P 85 144,,20mm,70mm,175mm,,,,,,,TRW,Electric,"24738, 25217",D1633 8849,With accessoriesWith anti-squeal shimWith brake caliper bolts,,Yes,
